,price,date_sold,suburb,num_bath,num_bed,num_parking,property_size,type,suburb_population,suburb_median_income,cash_rate,property_inflation_index,km_from_cbd,population_(rounded)*,median_house_price_(2020),median_house_price_(2021),%_change,median_house_rent_(per_week),median_apartment_price_(2020),median_apartment_rent_(per_week),public_housing_%,avg._years_held,time_to_cbd_(public_transport)_[town_hall_st],time_to_cbd_(driving)_[town_hall_st]
2684,1080000,2018-09-28,Glenwood,2,4,2,552,House,16130,40820,1.5,160.5,29.09,16250.0,990000.0,1200000.0,21.21,600.0,725000.0,500.0,0.0,11.4,60.0,40.0
2685,1020000,2018-09-28,Auburn,2,3,3,563,House,37366,22568,1.5,160.5,16.83,37500.0,825000.0,950000.0,15.15,500.0,575000.0,440.0,4.0,13.9,30.0,25.0
2686,775000,2018-09-28,Wattle Grove,2,3,2,410,House,8952,44096,1.5,160.5,26.82,9000.0,800000.0,890000.0,11.25,525.0,725000.0,485.0,1.0,12.6,70.0,40.0
2687,735000,2018-09-28,Glenwood,2,4,2,519,House,16130,40820,1.5,160.5,29.09,16250.0,990000.0,1200000.0,21.21,600.0,725000.0,500.0,0.0,11.4,60.0,40.0
2688,590000,2018-09-28,Watanobbi,2,4,1,382,House,3861,27508,1.5,160.5,69.2,,,,,,,,,,,
2689,570000,2018-09-28,Currans Hill,1,3,2,577,House,5309,42276,1.5,160.5,45.05,,,,,,,,,,,
2690,4040000,2018-09-29,Roseville,3,4,4,1226,House,10082,51896,1.5,160.5,9.54,10500.0,2500000.0,2900000.0,16.0,1100.0,925000.0,605.0,0.0,15.3,22.0,25.0
2691,780000,2018-10-01,St Clair,2,3,4,800,House,19897,38896,1.5,171.9,39.76,20000.0,675000.0,775000.0,14.81,445.0,590000.0,330.0,1.0,12.6,80.0,45.0
2692,745000,2018-10-01,Killarney Vale,2,3,2,582,House,7216,30108,1.5,171.9,60.03,,,,,,,,,,,
2693,635000,2018-10-01,Empire Bay,1,3,2,702,House,2400,32604,1.5,171.9,42.74,,,,,,,,,,,
2694,3500000,2018-10-02,Forresters Beach,4,5,2,582,House,2900,35932,1.5,171.9,56.07,,,,,,,,,,,
2695,2600000,2018-10-02,Lidcombe,2,4,2,512,House,19627,27248,1.5,171.9,14.99,20000.0,1000000.0,1250000.0,25.0,555.0,675000.0,510.0,3.0,13.4,25.0,30.0
2696,1760000,2018-10-02,Beacon Hill,2,4,2,779,House,7457,41288,1.5,171.9,13.32,,,,,,,,,,,
2697,1635000,2018-10-02,Beacon Hill,2,5,2,575,House,7457,41288,1.5,171.9,13.32,,,,,,,,,,,
2698,1380000,2018-10-02,South Wentworthville,2,5,2,721,House,6197,32032,1.5,171.9,22.54,,,,,,,,,,,
2699,971000,2018-10-02,South Wentworthville,1,3,1,695,House,6197,32032,1.5,171.9,22.54,,,,,,,,,,,
2700,847000,2018-10-02,Middleton Grange,2,4,2,402,House,5177,44044,1.5,171.9,34.32,5250.0,775000.0,890000.0,14.84,545.0,725000.0,500.0,12.0,4.7,100.0,45.0
2701,3600000,2018-10-03,Watsons Bay,2,3,2,464,House,850,54184,1.5,169.8,7.21,1000.0,4700000.0,5500000.0,17.02,637.5,1300000.0,1400.0,1.0,12.3,35.0,25.0
2702,3400000,2018-10-03,Burwood,1,4,2,1373,House,16030,24856,1.5,169.8,9.9,16500.0,1900000.0,2150000.0,13.16,700.0,790000.0,580.0,3.0,14.2,15.0,25.0
2703,2750000,2018-10-03,Manly,2,2,2,166,Apartment,15866,66560,1.5,169.8,10.17,16500.0,2900000.0,3200000.0,10.34,1450.0,1350000.0,750.0,3.0,13.2,45.0,50.0
2704,2200000,2018-10-03,Mays Hill,1,3,0,1195,House,767,30004,1.5,169.8,21.04,,,,,,,,,,,
2705,2090000,2018-10-03,Bexley North,3,5,2,695,House,4097,31876,1.5,169.8,12.24,4250.0,1150000.0,1400000.0,21.74,610.0,580000.0,485.0,7.0,18.3,45.0,35.0
2706,1850000,2018-10-04,Belrose,4,6,2,911,House,8780,39728,1.5,169.8,15.92,9000.0,1550000.0,1800000.0,16.13,975.0,570000.0,470.0,0.0,14.6,50.0,30.0
2707,1470000,2018-10-04,Church Point,3,4,5,1119,House,997,54132,1.5,169.8,24.6,,,,,,,,,,,
2708,412500,2018-10-04,Bankstown,1,2,1,94,Apartment,32113,23556,1.5,169.8,17.61,34000.0,890000.0,1050000.0,17.98,525.0,490000.0,420.0,8.0,10.6,30.0,35.0
2709,1700000,2018-10-05,North Ryde,1,4,2,626,House,10860,36712,1.5,169.8,10.39,,,,,,,,,,,
2710,1600000,2018-10-05,Wahroonga,3,3,2,1276,House,17371,47424,1.5,169.8,17.9,17500.0,2050000.0,2300000.0,12.2,875.0,850000.0,570.0,0.0,11.9,40.0,35.0
2711,1127500,2018-10-05,Lugarno,2,4,2,569,House,5606,40768,1.5,169.8,20.0,5750.0,1200000.0,1500000.0,25.0,600.0,725000.0,500.0,2.0,15.6,60.0,35.0
2712,723000,2018-10-05,Camden South,1,4,2,708,House,4539,39832,1.5,169.8,52.86,,,,,,,,,,,
2713,715000,2018-10-05,Long Jetty,1,3,1,639,House,6390,28288,1.5,169.8,61.67,,,,,,,,,,,
2714,645000,2018-10-05,Camden South,1,3,1,556,House,4539,39832,1.5,169.8,52.86,,,,,,,,,,,
2715,2150000,2018-10-07,Greenacre,3,4,2,607,House,24373,22672,1.5,166.6,14.61,24500.0,910000.0,1100000.0,20.88,580.0,590000.0,445.0,12.0,13.3,50.0,30.0
2716,1360000,2018-10-07,Rozelle,2,2,1,134,Apartment,8725,75764,1.5,166.6,3.3,9000.0,1700000.0,2000000.0,17.65,815.0,1150000.0,595.0,2.0,11.3,15.0,10.0
2717,667500,2018-10-07,Ruse,2,4,2,715,House,5584,36764,1.5,166.6,41.01,5750.0,600000.0,700000.0,16.67,425.0,725000.0,350.0,2.0,13.5,85.0,55.0
2718,607000,2018-10-07,Rooty Hill,1,3,2,547,House,14704,33176,1.5,166.6,35.32,15000.0,660000.0,750000.0,13.64,430.0,570000.0,435.0,4.0,14.0,50.0,45.0
2719,955000,2018-10-08,Cherrybrook,2,3,2,229,House,18765,39936,1.5,166.6,21.99,19000.0,1500000.0,1800000.0,20.0,750.0,1000000.0,610.0,0.0,14.4,65.0,35.0
2720,705000,2018-10-08,Springfield,2,4,2,519,House,4104,34320,1.5,166.6,50.8,,,,,,,,,,,
2721,570000,2018-10-10,Watanobbi,2,4,2,450,House,3861,27508,1.5,160.5,69.2,,,,,,,,,,,
2722,540000,2018-10-10,Ambarvale,1,4,2,663,House,7374,28912,1.5,160.5,45.75,7500.0,540000.0,650000.0,20.37,380.0,360000.0,330.0,18.0,16.2,90.0,55.0
2723,467500,2018-10-10,Wyoming,0,0,0,816,Land,10134,29380,1.5,160.5,52.93,,,,,,,,,,,
2724,2770000,2018-10-11,Maroubra,3,5,3,670,House,30688,40248,1.5,160.5,9.52,31000.0,1900000.0,2300000.0,21.05,910.0,850000.0,610.0,10.0,12.5,40.0,20.0
2725,2226000,2018-10-11,Ashbury,3,4,2,595,House,3329,38636,1.5,160.5,9.41,3500.0,1450000.0,1750000.0,20.69,750.0,725000.0,500.0,0.0,17.8,40.0,20.0
2726,1750000,2018-10-11,Summer Hill,2,3,1,304,House,7311,51636,1.5,160.5,7.42,7750.0,1700000.0,2100000.0,23.53,770.0,770000.0,475.0,1.0,15.2,30.0,20.0
2727,1665000,2018-10-11,Sans Souci,1,3,2,519,House,10304,37336,1.5,160.5,15.92,10500.0,1450000.0,1700000.0,17.24,690.0,760000.0,495.0,3.0,12.7,50.0,30.0
2728,1640000,2018-10-11,Earlwood,2,4,2,716,House,17741,35412,1.5,160.5,9.84,18500.0,1400000.0,1700000.0,21.43,690.0,775000.0,515.0,1.0,13.8,45.0,25.0
2729,1560000,2018-10-11,Sans Souci,1,3,2,549,House,10304,37336,1.5,160.5,15.92,10500.0,1450000.0,1700000.0,17.24,690.0,760000.0,495.0,3.0,12.7,50.0,30.0
2730,1542000,2018-10-11,Dundas Valley,5,5,2,640,House,5412,32188,1.5,160.5,16.38,,,,,,,,,,,
2731,1201000,2018-10-11,Epping,2,3,2,809,House,23688,37024,1.5,160.5,15.95,25000.0,1650000.0,1900000.0,15.15,700.0,790000.0,550.0,1.0,14.7,50.0,30.0
2732,1170000,2018-10-11,Caringbah South,2,4,2,697,House,12242,42172,1.5,160.5,22.43,,,,,,,,,,,
2733,1170000,2018-10-11,Smithfield,1,2,2,910,House,11972,23764,1.5,160.5,25.19,12250.0,710000.0,840000.0,18.31,450.0,600000.0,380.0,9.0,15.3,70.0,40.0
2734,905000,2018-10-11,Redfern,1,2,0,57,House,13213,51532,1.5,160.5,3.12,13500.0,1400000.0,1800000.0,28.57,850.0,970000.0,640.0,21.0,12.9,10.0,5.0
2735,1621000,2018-10-12,Miranda,2,5,3,872,House,15284,38272,1.5,154.2,20.95,15500.0,1150000.0,1400000.0,21.74,715.0,650000.0,490.0,6.0,11.5,45.0,40.0
2736,972000,2018-10-12,Pemulwuy,3,4,2,329,House,5009,52832,1.5,154.2,26.91,5100.0,850000.0,1050000.0,23.53,640.0,570000.0,440.0,0.0,7.4,80.0,40.0
2737,915000,2018-10-12,Kellyville,2,3,2,750,House,27971,46228,1.5,154.2,30.08,28000.0,1200000.0,1450000.0,20.83,650.0,790000.0,525.0,0.0,8.8,55.0,35.0
2738,620000,2018-10-12,Wyoming,2,4,3,1088,House,10134,29380,1.5,154.2,52.93,,,,,,,,,,,
2739,2735000,2018-10-13,North Bondi,2,3,3,313,House,9165,62608,1.5,160.5,6.63,,,,,,,,,,,
2740,1600000,2018-10-13,Cherrybrook,3,4,2,812,House,18765,39936,1.5,160.5,21.99,19000.0,1500000.0,1800000.0,20.0,750.0,1000000.0,610.0,0.0,14.4,65.0,35.0
2741,1420000,2018-10-13,Sans Souci,1,3,2,475,House,10304,37336,1.5,160.5,15.92,10500.0,1450000.0,1700000.0,17.24,690.0,760000.0,495.0,3.0,12.7,50.0,30.0
2742,733000,2018-10-13,Auburn,1,3,1,399,House,37366,22568,1.5,160.5,16.83,37500.0,825000.0,950000.0,15.15,500.0,575000.0,440.0,4.0,13.9,30.0,25.0
2743,1630000,2018-10-15,Terrey Hills,2,4,1,696,House,3041,42484,1.5,160.5,19.32,3100.0,1650000.0,2200000.0,33.33,950.0,725000.0,500.0,0.0,13.4,60.0,40.0
2744,950000,2018-10-15,Glenwood,2,5,2,579,House,16130,40820,1.5,160.5,29.09,16250.0,990000.0,1200000.0,21.21,600.0,725000.0,500.0,0.0,11.4,60.0,40.0
2745,655000,2018-10-15,Bligh Park,1,3,2,757,House,6366,41288,1.5,160.5,45.52,,,,,,,,,,,
2746,650000,2018-10-15,Smithfield,1,5,1,670,House,11972,23764,1.5,160.5,25.19,12250.0,710000.0,840000.0,18.31,450.0,600000.0,380.0,9.0,15.3,70.0,40.0
2747,608000,2018-10-15,Rosemeadow,1,3,2,702,House,7862,32864,1.5,160.5,46.98,8000.0,550000.0,690000.0,25.45,400.0,440000.0,330.0,11.0,12.7,105.0,60.0
2748,4650000,2018-10-16,Lindfield,5,6,2,930,House,9791,51064,1.5,160.5,10.35,10000.0,2850000.0,3150000.0,10.53,1000.0,1000000.0,620.0,0.0,13.2,35.0,25.0
2749,2310000,2018-10-17,Chatswood,2,4,2,696,House,24913,38324,1.5,160.5,8.15,26500.0,2200000.0,2550000.0,15.91,925.0,1000000.0,615.0,1.0,15.2,25.0,20.0
2750,1340000,2018-10-17,Caringbah South,2,2,2,391,House,12242,42172,1.5,160.5,22.43,,,,,,,,,,,
2751,751000,2018-10-17,Asquith,2,2,1,178,House,3376,40924,1.5,160.5,21.32,3500.0,1100000.0,1400000.0,27.27,590.0,625000.0,510.0,1.0,15.5,50.0,40.0
2752,530000,2018-10-17,Ambarvale,1,3,2,685,House,7374,28912,1.5,160.5,45.75,7500.0,540000.0,650000.0,20.37,380.0,360000.0,330.0,18.0,16.2,90.0,55.0
2753,2720000,2018-10-18,Balmain,3,4,0,295,House,10453,69784,1.5,160.5,2.81,10500.0,1900000.0,2200000.0,15.79,890.0,1000000.0,650.0,6.0,12.3,15.0,15.0
2754,1300000,2018-10-18,Five Dock,1,2,2,373,House,9356,45552,1.5,160.5,7.69,10000.0,1700000.0,2000000.0,17.65,760.0,845000.0,590.0,5.0,16.1,40.0,20.0
2755,1270000,2018-10-18,Mount Riverview,3,6,2,1300,House,3034,41704,1.5,160.5,55.12,,,,,,,,,,,
2756,1085000,2018-10-18,Glenwood,3,4,2,550,House,16130,40820,1.5,160.5,29.09,16250.0,990000.0,1200000.0,21.21,600.0,725000.0,500.0,0.0,11.4,60.0,40.0
2757,1950000,2018-10-19,Maroubra,2,3,1,272,House,30688,40248,1.5,160.5,9.52,31000.0,1900000.0,2300000.0,21.05,910.0,850000.0,610.0,10.0,12.5,40.0,20.0
2758,1015000,2018-10-19,Earlwood,1,3,1,424,House,17741,35412,1.5,160.5,9.84,18500.0,1400000.0,1700000.0,21.43,690.0,775000.0,515.0,1.0,13.8,45.0,25.0
2759,890000,2018-10-19,Dundas Valley,2,2,2,664,House,5412,32188,1.5,160.5,16.38,,,,,,,,,,,
2760,715000,2018-10-19,Auburn,1,3,2,480,House,37366,22568,1.5,160.5,16.83,37500.0,825000.0,950000.0,15.15,500.0,575000.0,440.0,4.0,13.9,30.0,25.0
2761,610000,2018-10-19,Ambarvale,2,4,2,679,House,7374,28912,1.5,160.5,45.75,7500.0,540000.0,650000.0,20.37,380.0,360000.0,330.0,18.0,16.2,90.0,55.0
2762,520000,2018-10-19,Ambarvale,1,3,1,612,House,7374,28912,1.5,160.5,45.75,7500.0,540000.0,650000.0,20.37,380.0,360000.0,330.0,18.0,16.2,90.0,55.0
2763,465000,2018-10-19,Wyoming,1,2,1,512,House,10134,29380,1.5,160.5,52.93,,,,,,,,,,,
2764,3070000,2018-10-20,Taren Point,2,4,3,1189,House,1734,36296,1.5,160.5,18.73,1800.0,1400000.0,1800000.0,28.57,920.0,990000.0,500.0,0.0,22.7,55.0,30.0
2765,2480000,2018-10-20,Five Dock,2,3,3,695,House,9356,45552,1.5,160.5,7.69,10000.0,1700000.0,2000000.0,17.65,760.0,845000.0,590.0,5.0,16.1,40.0,20.0
2766,2000000,2018-10-20,Kingsgrove,3,5,4,686,House,12446,30576,1.5,160.5,13.14,12500.0,1200000.0,1500000.0,25.0,610.0,620000.0,470.0,6.0,18.2,30.0,30.0
2767,1520000,2018-10-20,Burwood Heights,2,6,4,658,House,989,32292,1.5,160.5,10.16,,,,,,,,,,,
2768,665000,2018-10-20,Wadalba,2,4,3,608,House,2831,35464,1.5,160.5,69.89,,,,,,,,,,,
2769,586000,2018-10-20,Smithfield,1,3,3,550,House,11972,23764,1.5,160.5,25.19,12250.0,710000.0,840000.0,18.31,450.0,600000.0,380.0,9.0,15.3,70.0,40.0
2770,1550000,2018-10-22,Maroubra,2,4,3,363,House,30688,40248,1.5,160.5,9.52,31000.0,1900000.0,2300000.0,21.05,910.0,850000.0,610.0,10.0,12.5,40.0,20.0
2771,890000,2018-10-22,Dundas Valley,1,3,2,664,House,5412,32188,1.5,160.5,16.38,,,,,,,,,,,
2772,650000,2018-10-22,St Marys,2,4,1,696,House,12195,32760,1.5,160.5,42.31,12250.0,585000.0,720000.0,23.08,370.0,445000.0,360.0,8.0,12.0,60.0,50.0
2773,600000,2018-10-22,Lake Haven,2,4,2,986,House,3578,25272,1.5,160.5,74.04,,,,,,,,,,,
2774,1170000,2018-10-23,Asquith,2,5,3,586,House,3376,40924,1.5,160.5,21.32,3500.0,1100000.0,1400000.0,27.27,590.0,625000.0,510.0,1.0,15.5,50.0,40.0
2775,2600000,2018-10-24,Kogarah Bay,3,5,6,569,House,2022,36504,1.5,160.5,15.25,,,,,,,,,,,
2776,1562000,2018-10-24,Five Dock,1,2,2,316,House,9356,45552,1.5,160.5,7.69,10000.0,1700000.0,2000000.0,17.65,760.0,845000.0,590.0,5.0,16.1,40.0,20.0
2777,665000,2018-10-24,Wyoming,1,3,2,784,House,10134,29380,1.5,160.5,52.93,,,,,,,,,,,
2778,567500,2018-10-24,Wyoming,1,2,1,1012,House,10134,29380,1.5,160.5,52.93,,,,,,,,,,,
2779,500000,2018-10-24,Rosemeadow,1,3,1,384,House,7862,32864,1.5,160.5,46.98,8000.0,550000.0,690000.0,25.45,400.0,440000.0,330.0,11.0,12.7,105.0,60.0
2780,1745000,2018-10-25,Cromer,3,5,2,530,House,7592,40144,1.5,160.5,15.89,7750.0,1550000.0,2000000.0,29.03,840.0,725000.0,540.0,1.0,13.0,75.0,40.0
2781,1600000,2018-10-25,Kogarah,3,4,3,430,House,15124,34996,1.5,160.5,13.34,15500.0,1150000.0,1400000.0,21.74,600.0,620000.0,470.0,1.0,17.2,22.0,25.0
2782,610000,2018-10-25,Wadalba,2,3,4,581,House,2831,35464,1.5,160.5,69.89,,,,,,,,,,,
2783,527000,2018-10-25,St Marys,2,3,2,110,House,12195,32760,1.5,160.5,42.31,12250.0,585000.0,720000.0,23.08,370.0,445000.0,360.0,8.0,12.0,60.0,50.0
2784,2125000,2018-10-26,Little Bay,2,4,2,450,House,4477,48360,1.5,160.5,13.55,4500.0,1750000.0,2200000.0,25.71,1050.0,950000.0,650.0,9.0,11.6,50.0,25.0
2785,1580000,2018-10-26,Chatswood,2,4,1,599,House,24913,38324,1.5,160.5,8.15,26500.0,2200000.0,2550000.0,15.91,925.0,1000000.0,615.0,1.0,15.2,25.0,20.0
2786,690000,2018-10-26,South Windsor,1,3,2,645,House,5892,33696,1.5,160.5,46.1,,,,,,,,,,,
2787,662500,2018-10-26,Currans Hill,2,4,1,573,House,5309,42276,1.5,160.5,45.05,,,,,,,,,,,
2788,510000,2018-10-26,St Marys,2,3,1,202,House,12195,32760,1.5,160.5,42.31,12250.0,585000.0,720000.0,23.08,370.0,445000.0,360.0,8.0,12.0,60.0,50.0
2789,2650000,2018-10-27,Cammeray,3,3,1,342,House,7006,72020,1.5,160.5,4.73,7000.0,2200000.0,2500000.0,13.64,1100.0,950000.0,610.0,1.0,14.0,30.0,10.0
2790,2335000,2018-10-27,Epping,4,5,2,730,House,23688,37024,1.5,160.5,15.95,25000.0,1650000.0,1900000.0,15.15,700.0,790000.0,550.0,1.0,14.7,50.0,30.0
2791,1805000,2018-10-27,Epping,2,4,2,739,House,23688,37024,1.5,160.5,15.95,25000.0,1650000.0,1900000.0,15.15,700.0,790000.0,550.0,1.0,14.7,50.0,30.0
2792,1775000,2018-10-27,Epping,1,3,3,766,House,23688,37024,1.5,160.5,15.95,25000.0,1650000.0,1900000.0,15.15,700.0,790000.0,550.0,1.0,14.7,50.0,30.0
2793,1452000,2018-10-27,Epping,2,4,2,568,House,23688,37024,1.5,160.5,15.95,25000.0,1650000.0,1900000.0,15.15,700.0,790000.0,550.0,1.0,14.7,50.0,30.0
2794,1280000,2018-10-27,Kogarah,1,3,1,494,House,15124,34996,1.5,160.5,13.34,15500.0,1150000.0,1400000.0,21.74,600.0,620000.0,470.0,1.0,17.2,22.0,25.0
2795,1165000,2018-10-27,Summer Hill,1,2,0,167,House,7311,51636,1.5,160.5,7.42,7750.0,1700000.0,2100000.0,23.53,770.0,770000.0,475.0,1.0,15.2,30.0,20.0
2796,1205000,2018-10-29,West Ryde,2,4,1,366,House,13394,38584,1.5,160.5,13.34,13500.0,1500000.0,1750000.0,16.67,610.0,630000.0,410.0,4.0,14.2,30.0,25.0
2797,802500,2018-10-29,Currans Hill,3,4,2,743,House,5309,42276,1.5,160.5,45.05,,,,,,,,,,,
2798,537000,2018-10-29,St Marys,0,0,0,549,Land,12195,32760,1.5,160.5,42.31,12250.0,585000.0,720000.0,23.08,370.0,445000.0,360.0,8.0,12.0,60.0,50.0
2799,1550000,2018-10-30,Ingleside,3,4,2,815,House,974,42016,1.5,160.5,19.96,,,,,,,,,,,
2800,1450000,2018-10-30,Magenta,3,4,2,536,House,205,46072,1.5,160.5,69.15,,,,,,,,,,,
2801,1410000,2018-10-30,Glenwood,3,4,2,574,House,16130,40820,1.5,160.5,29.09,16250.0,990000.0,1200000.0,21.21,600.0,725000.0,500.0,0.0,11.4,60.0,40.0
2802,1022000,2018-10-30,Glenwood,2,4,2,568,House,16130,40820,1.5,160.5,29.09,16250.0,990000.0,1200000.0,21.21,600.0,725000.0,500.0,0.0,11.4,60.0,40.0
2803,740000,2018-10-30,Richmond,2,5,0,561,House,5482,32812,1.5,160.5,50.79,5500.0,625000.0,750000.0,20.0,425.0,445000.0,365.0,5.0,10.4,90.0,55.0
2804,527500,2018-10-30,Wyoming,1,3,1,575,House,10134,29380,1.5,160.5,52.93,,,,,,,,,,,
2805,1950000,2018-10-31,North Curl Curl,6,6,4,592,House,4117,48152,1.5,160.5,13.57,,,,,,,,,,,
2806,1565000,2018-10-31,Caringbah South,2,4,2,702,House,12242,42172,1.5,160.5,22.43,,,,,,,,,,,
2807,455000,2018-10-31,Lake Haven,1,3,1,510,House,3578,25272,1.5,160.5,74.04,,,,,,,,,,,
2808,815000,2018-11-01,Sydney,1,1,0,69,Apartment,17252,35412,1.5,171.9,0.31,,,,,,,,,,,
2809,775000,2018-11-01,Punchbowl,2,4,1,205,House,20236,22048,1.5,171.9,16.27,20500.0,830000.0,970000.0,16.87,530.0,430000.0,375.0,7.0,16.5,35.0,30.0
2810,1300000,2018-11-04,Hornsby Heights,3,4,2,702,House,6305,43576,1.5,169.8,25.37,,,,,,,,,,,
2811,815000,2018-11-04,Belfield,2,2,1,184,House,6322,28496,1.5,169.8,12.24,,,,,,,,,,,
2812,770000,2018-11-04,Gregory Hills,2,4,2,450,House,4985,51116,1.5,169.8,43.95,,,,,,,,,,,
2813,757000,2018-11-04,Fairfield West,1,3,1,594,House,11575,22620,1.5,169.8,26.47,,,,,,,,,,,
2814,2400000,2018-11-05,Wahroonga,0,0,0,1001,Land,17371,47424,1.5,169.8,17.9,17500.0,2050000.0,2300000.0,12.2,875.0,850000.0,570.0,0.0,11.9,40.0,35.0
2815,1615000,2018-11-05,Turramurra,1,3,2,1061,House,11919,49920,1.5,169.8,16.36,12000.0,2000000.0,2400000.0,20.0,920.0,860000.0,580.0,0.0,12.4,35.0,35.0
2816,700000,2018-11-05,Buff Point,2,3,2,702,House,3511,27456,1.5,169.8,76.92,,,,,,,,,,,
2817,635000,2018-11-05,Woy Woy,1,3,1,544,House,10643,25844,1.5,169.8,40.99,,,,,,,,,,,
2818,550000,2018-11-05,Springfield,2,3,0,721,House,4104,34320,1.5,169.8,50.8,,,,,,,,,,,
2819,1700000,2018-11-07,Turramurra,2,4,3,1056,House,11919,49920,1.5,166.6,16.36,12000.0,2000000.0,2400000.0,20.0,920.0,860000.0,580.0,0.0,12.4,35.0,35.0
2820,602000,2018-11-07,Ruse,1,3,2,613,House,5584,36764,1.5,166.6,41.01,5750.0,600000.0,700000.0,16.67,425.0,725000.0,350.0,2.0,13.5,85.0,55.0
2821,520000,2018-11-07,Bligh Park,1,3,1,404,House,6366,41288,1.5,166.6,45.52,,,,,,,,,,,
2822,463000,2018-11-07,Gorokan,1,3,1,467,House,8367,26468,1.5,166.6,73.16,,,,,,,,,,,
2823,2750000,2018-11-08,Wagstaffe,2,4,3,698,House,222,41964,1.5,166.6,39.78,,,,,,,,,,,
2824,1340000,2018-11-08,Westmead,1,3,2,660,House,16309,40040,1.5,166.6,21.55,16500.0,1100000.0,1500000.0,36.36,485.0,565000.0,445.0,8.0,17.8,35.0,35.0
2825,1045000,2018-11-08,Colyton,2,6,6,525,House,8439,32292,1.5,166.6,39.3,8500.0,590000.0,1500000.0,-100.0,390.0,505000.0,330.0,3.0,14.6,90.0,45.0
2826,670000,2018-11-08,Ruse,2,4,2,613,House,5584,36764,1.5,166.6,41.01,5750.0,600000.0,700000.0,16.67,425.0,725000.0,350.0,2.0,13.5,85.0,55.0
2827,780000,2018-11-09,Tumbi Umbi,1,5,1,601,House,5108,32344,1.5,160.5,57.68,,,,,,,,,,,
2828,524000,2018-11-09,Watanobbi,2,3,2,754,House,3861,27508,1.5,160.5,69.2,,,,,,,,,,,
2829,1399000,2018-11-10,Earlwood,1,3,4,578,House,17741,35412,1.5,160.5,9.84,18500.0,1400000.0,1700000.0,21.43,690.0,775000.0,515.0,1.0,13.8,45.0,25.0
2830,875000,2018-11-12,Jannali,2,3,2,198,House,6184,40560,1.5,154.2,21.53,6250.0,1050000.0,1300000.0,23.81,610.0,620000.0,465.0,8.0,13.7,35.0,45.0
2831,800000,2018-11-12,Jordan Springs,3,4,2,423,House,5156,50076,1.5,154.2,46.85,,,,,,,,,,,
2832,780000,2018-11-12,Jordan Springs,2,4,2,480,House,5156,50076,1.5,154.2,46.85,,,,,,,,,,,
2833,662000,2018-11-12,Miranda,2,2,1,146,Apartment,15284,38272,1.5,154.2,20.95,15500.0,1150000.0,1400000.0,21.74,715.0,650000.0,490.0,6.0,11.5,45.0,40.0
2834,1320000,2018-11-13,Epping,2,4,2,1069,House,23688,37024,1.5,160.5,15.95,25000.0,1650000.0,1900000.0,15.15,700.0,790000.0,550.0,1.0,14.7,50.0,30.0
2835,577000,2018-11-13,St Marys,1,3,1,601,House,12195,32760,1.5,160.5,42.31,12250.0,585000.0,720000.0,23.08,370.0,445000.0,360.0,8.0,12.0,60.0,50.0
2836,1638000,2018-11-14,Chatswood,2,2,1,125,Apartment,24913,38324,1.5,160.5,8.15,26500.0,2200000.0,2550000.0,15.91,925.0,1000000.0,615.0,1.0,15.2,25.0,20.0
2837,485000,2018-11-14,Wyoming,1,2,1,607,House,10134,29380,1.5,160.5,52.93,,,,,,,,,,,
2838,1660000,2018-11-15,Lindfield,3,4,2,853,House,9791,51064,1.5,160.5,10.35,10000.0,2850000.0,3150000.0,10.53,1000.0,1000000.0,620.0,0.0,13.2,35.0,25.0
2839,910500,2018-11-15,Schofields,3,5,2,386,House,4983,42744,1.5,160.5,35.82,5250.0,800000.0,900000.0,12.5,555.0,650000.0,500.0,0.0,8.0,55.0,45.0
2840,725000,2018-11-15,Schofields,2,4,1,538,House,4983,42744,1.5,160.5,35.82,5250.0,800000.0,900000.0,12.5,555.0,650000.0,500.0,0.0,8.0,55.0,45.0
2841,715000,2018-11-15,Cabramatta,1,3,1,556,House,21783,20644,1.5,160.5,25.6,22000.0,850000.0,1000000.0,17.65,420.0,400000.0,340.0,4.0,12.3,55.0,45.0
2842,680000,2018-11-15,Jordan Springs,2,4,2,406,House,5156,50076,1.5,160.5,46.85,,,,,,,,,,,
2843,640000,2018-11-15,Queenscliff,1,2,1,84,Apartment,3376,67028,1.5,160.5,11.5,3500.0,2600000.0,3100000.0,19.23,890.0,965000.0,670.0,0.0,13.0,55.0,35.0
2844,492500,2018-11-15,Watanobbi,2,3,2,581,House,3861,27508,1.5,160.5,69.2,,,,,,,,,,,
2845,2000000,2018-11-16,Maroubra,1,3,2,670,House,30688,40248,1.5,160.5,9.52,31000.0,1900000.0,2300000.0,21.05,910.0,850000.0,610.0,10.0,12.5,40.0,20.0
2846,1400000,2018-11-16,Ellis Lane,2,4,4,4049,House,857,43784,1.5,160.5,52.54,,,,,,,,,,,
2847,1200000,2018-11-16,Earlwood,1,3,2,573,House,17741,35412,1.5,160.5,9.84,18500.0,1400000.0,1700000.0,21.43,690.0,775000.0,515.0,1.0,13.8,45.0,25.0
2848,655000,2018-11-16,Currans Hill,2,4,2,510,House,5309,42276,1.5,160.5,45.05,,,,,,,,,,,
2849,650000,2018-11-16,Richmond,2,4,4,587,House,5482,32812,1.5,160.5,50.79,5500.0,625000.0,750000.0,20.0,425.0,445000.0,365.0,5.0,10.4,90.0,55.0
2850,650000,2018-11-16,East Gosford,1,3,1,607,House,4238,31252,1.5,160.5,49.55,,,,,,,,,,,
